Name,Species,Type,Gender,Origin,Status,location,Image,Character URL
Corn detective,Humanoid,Corn-person,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Dead,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/403.jpeg,https://rickandmortyapi.com/api/character/403
Michael Jackson,Humanoid,Phone-Person,Male,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",Alive,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",https://rickandmortyapi.com/api/character/avatar/404.jpeg,https://rickandmortyapi.com/api/character/404
Trunkphobic suspenders guy,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/405.jpeg,https://rickandmortyapi.com/api/character/405
Spiderweb teddy bear,Animal,Teddy Bear,unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/406.jpeg,https://rickandmortyapi.com/api/character/406
Regular Tyrion Lannister,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/407.jpeg,https://rickandmortyapi.com/api/character/407
Quick Mistery Presenter,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/408.jpeg,https://rickandmortyapi.com/api/character/408
Mr. Sneezy,Human,Little Human,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/409.jpeg,https://rickandmortyapi.com/api/character/409
Two Brothers,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/410.jpeg,https://rickandmortyapi.com/api/character/410
Alien Mexican Armada,Alien,Mexican,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/411.jpeg,https://rickandmortyapi.com/api/character/411
Giant Cat Monster,Animal,Giant Cat Monster,unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/412.jpeg,https://rickandmortyapi.com/api/character/412
Old Women,Human,Old Amazons,Female,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/413.jpeg,https://rickandmortyapi.com/api/character/413
Trunkphobic guy,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/414.jpeg,https://rickandmortyapi.com/api/character/414
Pro trunk people marriage guy,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/415.jpeg,https://rickandmortyapi.com/api/character/415
Muscular Mannie,Human,Mannie,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/416.jpeg,https://rickandmortyapi.com/api/character/416
Baby Legs Chief,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/417.jpeg,https://rickandmortyapi.com/api/character/417
Mrs. Sullivan's Boyfriend,Human,Necrophiliac,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/418.jpeg,https://rickandmortyapi.com/api/character/418
Plutonian Hostess,Alien,Plutonian,Female,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",Alive,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/419.jpeg,https://rickandmortyapi.com/api/character/419
Plutonian Host,Alien,Plutonian,Male,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",Alive,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/420.jpeg,https://rickandmortyapi.com/api/character/420
Rich Plutonian,Alien,Plutonian,Male,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",Alive,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/422.jpeg,https://rickandmortyapi.com/api/character/422
Synthetic Laser Eels,Animal,Eel,unknown,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/423.jpeg,https://rickandmortyapi.com/api/character/423
Pizza-person,Humanoid,Pizza,Male,"{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}",Alive,"{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}",https://rickandmortyapi.com/api/character/avatar/425.jpeg,https://rickandmortyapi.com/api/character/425
Greasy Grandma,Human,Grandma,Female,"{'name': 'Greasy Grandma World', 'url': 'https://rickandmortyapi.com/api/location/73'}",Alive,"{'name': 'Greasy Grandma World', 'url': 'https://rickandmortyapi.com/api/location/73'}",https://rickandmortyapi.com/api/character/avatar/426.jpeg,https://rickandmortyapi.com/api/character/426
Phone-person,Humanoid,Phone,Male,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",Alive,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",https://rickandmortyapi.com/api/character/avatar/428.jpeg,https://rickandmortyapi.com/api/character/428
Chair-person,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",Alive,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/430.jpeg,https://rickandmortyapi.com/api/character/430
Chair-homeless,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",Alive,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/431.jpeg,https://rickandmortyapi.com/api/character/431
Chair-waiter,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",Alive,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/432.jpeg,https://rickandmortyapi.com/api/character/432
Doopidoo,Animal,Doopidoo,unknown,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/433.jpeg,https://rickandmortyapi.com/api/character/433
Super Weird Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",unknown,"{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/434.jpeg,https://rickandmortyapi.com/api/character/434
Pripudlian,Alien,Pripudlian,unknown,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/435.jpeg,https://rickandmortyapi.com/api/character/435
Giant Testicle Monster,Animal,Monster,unknown,"{'name': 'Testicle Monster Dimension', 'url': 'https://rickandmortyapi.com/api/location/21'}",Alive,"{'name': 'Testicle Monster Dimension', 'url': 'https://rickandmortyapi.com/api/location/21'}",https://rickandmortyapi.com/api/character/avatar/436.jpeg,https://rickandmortyapi.com/api/character/436
Michael,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/437.jpeg,https://rickandmortyapi.com/api/character/437
Michael's Lawyer,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/438.jpeg,https://rickandmortyapi.com/api/character/438
Veterinary,Human,,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/439.jpeg,https://rickandmortyapi.com/api/character/439
Veterinary Nurse,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/440.jpeg,https://rickandmortyapi.com/api/character/440
Bearded Jerry,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/441.jpeg,https://rickandmortyapi.com/api/character/441
Shaved Head Jerry,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/442.jpeg,https://rickandmortyapi.com/api/character/442
Tank Top Jerry,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/443.jpeg,https://rickandmortyapi.com/api/character/443
Pink Polo Shirt Jerry,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/444.jpeg,https://rickandmortyapi.com/api/character/444
Jerryboree Keeper,Alien,,Female,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/445.jpeg,https://rickandmortyapi.com/api/character/445
Jerryboree Receptionist,Alien,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/446.jpeg,https://rickandmortyapi.com/api/character/446
Anchor Gear,Alien,Gear-Person,Male,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",Alive,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",https://rickandmortyapi.com/api/character/avatar/447.jpeg,https://rickandmortyapi.com/api/character/447
Gear Cop,Alien,Gear-Person,Male,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",Dead,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",https://rickandmortyapi.com/api/character/avatar/448.jpeg,https://rickandmortyapi.com/api/character/448
Roy's Mum,Human,Game,Female,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",Alive,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/449.jpeg,https://rickandmortyapi.com/api/character/449
Roy's Wife,Human,Game,Male,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",Alive,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/450.jpeg,https://rickandmortyapi.com/api/character/450
Roy's Son,Human,Game,Male,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",Alive,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/451.jpeg,https://rickandmortyapi.com/api/character/451
Simon,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/452.jpeg,https://rickandmortyapi.com/api/character/452
Vampire Master's Assistant,Vampire,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/453.jpeg,https://rickandmortyapi.com/api/character/453
Arbolian Mentirososian,Alien,,unknown,"{'name': 'Árboles Mentirosos', 'url': 'https://rickandmortyapi.com/api/location/75'}",Alive,"{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/454.jpeg,https://rickandmortyapi.com/api/character/454
St. Gloopy Noops Nurse,Alien,,Female,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/455.jpeg,https://rickandmortyapi.com/api/character/455
Nano Doctor,Alien,Nano Alien,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/456.jpeg,https://rickandmortyapi.com/api/character/456
Funny Songs Presenter,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/457.jpeg,https://rickandmortyapi.com/api/character/457
Tax Attorney,Human,,Male,"{'name': 'unknown', 'url': ''}",unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/458.jpeg,https://rickandmortyapi.com/api/character/458
Butthole Ice Cream Guy,Alien,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/459.jpeg,https://rickandmortyapi.com/api/character/459
Traflorkian Journalist,Alien,Traflorkian,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/460.jpeg,https://rickandmortyapi.com/api/character/460
Communication's Responsible Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",Dead,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/461.jpeg,https://rickandmortyapi.com/api/character/461
Teleportation's Responsible Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",unknown,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/462.jpeg,https://rickandmortyapi.com/api/character/462
SEAL Team Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",Dead,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/466.jpeg,https://rickandmortyapi.com/api/character/466
Morphizer-XE Customer Support,Alien,,Male,"{'name': 'unknown', 'url': ''}",unknown,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/469.jpeg,https://rickandmortyapi.com/api/character/469
Alien Spa Employee,Alien,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Alien Day Spa', 'url': 'https://rickandmortyapi.com/api/location/76'}",https://rickandmortyapi.com/api/character/avatar/470.jpeg,https://rickandmortyapi.com/api/character/470
Little Voltron,Robot,,Genderless,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/471.jpeg,https://rickandmortyapi.com/api/character/471
Baby Rick,Human,Clone,Male,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/472.jpeg,https://rickandmortyapi.com/api/character/472
Bartender Morty,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/473.jpeg,https://rickandmortyapi.com/api/character/473
Dancer Cowboy Morty,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/474.jpeg,https://rickandmortyapi.com/api/character/474
Dancer Morty,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/475.jpeg,https://rickandmortyapi.com/api/character/475
Flower Morty,Human,Human with a flower in his head,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/476.jpeg,https://rickandmortyapi.com/api/character/476
Hairdresser Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/477.jpeg,https://rickandmortyapi.com/api/character/477
Journalist Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/478.jpeg,https://rickandmortyapi.com/api/character/478
Private Sector Rick,Human,,Male,"{'name': 'unknown', 'url': ''}",Dead,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/479.jpeg,https://rickandmortyapi.com/api/character/479
Purple Morty,Alien,,Male,"{'name': 'unknown', 'url': ''}",Alive,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/480.jpeg,https://rickandmortyapi.com/api/character/480
